"gene_id","ImpulseDE2_padj","ImpulseDE2_response_type","ImpulseDE2_response_class","is_DE","Mfuzz_cluster","Mfuzz_membership","Mfuzz_highconf","Mfuzz_pattern","WGCNA_module","kME_own","is_hub","count_FOXO3","count_HSF1","count_NFE2L2","has_HSF1","has_FOXO3","has_NFE2L2","SwissProt_BlastHit","SwissProt_BlastEval","SwissProt_ProteinName","BiologicalProcess","GeneOntologyIDs","CellularComponent","MolecularFunction"
"Pocillopora_acuta_HIv2___RNAseq.g22507.t1",0.510378535980077,"Other",NA,FALSE,NA,NA,NA,NA,"ME4",0.545390347847348,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q5HYK7",4.5e-57,"SH3 domain-containing protein 19 (ADAM-binding protein Eve-1) (EEN-binding protein) (EBP)","cytoskeleton organization [GO:0007010]; positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; regulation of cell morphogenesis [GO:0022604]","GO:0005654; GO:0005829; GO:0005886; GO:0007010; GO:0022604; GO:0051044; GO:0070064","cytosol [GO:0005829]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]","proline-rich region binding [GO:0070064]"
"Pocillopora_acuta_HIv2___RNAseq.g22508.t1",0.00288207323941644,"Monotonous","transition_up",TRUE,6,0.495806267275172,FALSE,"Sustained Up (12h)","ME12",0.737515030253035,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q5ZLF0",9.4e-106,"Hsc70-interacting protein (Hip) (Protein FAM10A1) (Protein ST13 homolog)","chaperone cofactor-dependent protein refolding [GO:0051085]","GO:0005737; GO:0030544; GO:0046983; GO:0051085","cytoplasm [GO:0005737]","Hsp70 protein binding [GO:0030544]; protein dimerization activity [GO:0046983]"
"Pocillopora_acuta_HIv2___RNAseq.g22509.t1",0.0390837364896332,"Monotonous","transition_down",TRUE,3,0.753778810073786,TRUE,"Sustained Down (3h)","ME2",0.630176843791547,FALSE,0,0,1,FALSE,FALSE,TRUE,"Q95JR6",1.76e-25,"Cyclic nucleotide-binding domain-containing protein 2","spermatogenesis [GO:0007283]","GO:0005829; GO:0007283; GO:0030552","cytosol [GO:0005829]","cAMP binding [GO:0030552]"
"Pocillopora_acuta_HIv2___RNAseq.g22510.t1a",0.0840472248681538,"Transient",NA,FALSE,NA,NA,NA,NA,"ME9",0.834224308416559,TRUE,0,0,0,FALSE,FALSE,FALSE,"P05205",5.96e-06,"Heterochromatin protein 1 (HP1) (Non-histone chromosomal protein C1A9 antigen)","chromosome organization [GO:0051276]; heterochromatin formation [GO:0031507]; mitotic cell cycle [GO:0000278]; negative regulation of DNA-templated transcription [GO:0045892]; pericentric heterochromatin formation [GO:0031508]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of FACT complex assembly [GO:1905646]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein localization to euchromatin [GO:1905632]; regulation of DNA-templated transcription [GO:0006355]; regulation of protein localization to chromatin [GO:1905634]; siRNA-mediated heterochromatin formation [GO:0141194]; telomere maintenance [GO:0000723]; transposable element silencing by piRNA-mediated heterochromatin formation [GO:0141006]","GO:0000182; GO:0000278; GO:0000723; GO:0000775; GO:0000779; GO:0000781; GO:0000791; GO:0000792; GO:0000793; GO:0003682; GO:0003696; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005694; GO:0005700; GO:0005701; GO:0005703; GO:0005721; GO:0006355; GO:0010369; GO:0030544; GO:0030674; GO:0031507; GO:0031508; GO:0035064; GO:0042393; GO:0044877; GO:0045892; GO:0045893; GO:0045944; GO:0051276; GO:0070063; GO:0099122; GO:0141006; GO:0141194; GO:1905632; GO:1905634; GO:1905646","chromocenter [GO:0010369]; chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; chromosome, telomeric region [GO:0000781]; condensed chromosome [GO:0000793]; condensed chromosome, centromeric region [GO:0000779]; euchromatin [GO:0000791]; heterochromatin [GO:0000792]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]; polytene chromosome [GO:0005700]; polytene chromosome chromocenter [GO:0005701]; polytene chromosome puff [GO:0005703]","chromatin binding [GO:0003682]; histone binding [GO:0042393]; Hsp70 protein binding [GO:0030544]; methylated histone binding [GO:0035064]; mRNA binding [GO:0003729]; protein-containing complex binding [GO:0044877]; protein-macromolecule adaptor activity [GO:0030674]; rDNA binding [GO:0000182]; RNA binding [GO:0003723]; RNA polymerase binding [GO:0070063]; RNA polymerase II C-terminal domain binding [GO:0099122]; satellite DNA binding [GO:0003696]"
"Pocillopora_acuta_HIv2___RNAseq.g22510.t1b",0.00237833896570774,"Monotonous","transition_up",TRUE,6,0.706081848227535,TRUE,"Sustained Up (12h)","ME7",0.594319693606885,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q8N5T2",1.64e-179,"TBC1 domain family member 19","","GO:0005096","","GTPase activator activity [GO:0005096]"
"Pocillopora_acuta_HIv2___RNAseq.g22511.t1",0.000180765097058471,"Transient","transient_up",TRUE,4,0.781396447944763,TRUE,"Sustained Up (3h)","ME1",0.897394680181621,TRUE,1,0,0,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g13820.t1",0.0861332249030791,"Other",NA,FALSE,NA,NA,NA,NA,"ME1",0.870849704243223,FALSE,1,0,0,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g22514.t1",0.505435983663369,"Other",NA,FALSE,NA,NA,NA,NA,"ME1",0.67717255160234,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q9BZE0",9.64e-74,"Zinc finger protein GLIS2 (GLI-similar 2) (Neuronal Krueppel-like protein)","cell differentiation involved in kidney development [GO:0061005]; central nervous system development [GO:0007417]; hematopoietic stem cell homeostasis [GO:0061484]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of smoothened signaling pathway [GO:0045879]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of transcription by RNA polymerase II [GO:0045944]","GO:0000122; GO:0000976; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0005634; GO:0005654; GO:0005737; GO:0007417; GO:0008270; GO:0016607; GO:0045879; GO:0045892; GO:0045893; GO:0045944; GO:0061005; GO:0061484; GO:0097730; GO:1900182; GO:1990837","cytoplasm [GO:0005737]; non-motile cilium [GO:0097730]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270]"
"Pocillopora_acuta_HIv2___RNAseq.g22515.t1",0.609443122604655,"Other",NA,FALSE,NA,NA,NA,NA,"ME2",0.351011444021638,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q01664",2.33e-42,"Transcription factor AP-4 (Activating enhancer-binding protein 4) (Class C basic helix-loop-helix protein 41) (bHLHc41)","cellular response to dexamethasone stimulus [GO:0071549]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; negative regulation by host of viral transcription [GO:0043922]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0045736]; negative regulation of DNA binding [GO:0043392]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of gene expression [GO:0010629]; positive regulation by host of viral transcription [GO:0043923]; positive regulation of apoptotic process [GO:0043065]; positive regulation of DNA-templated transcription [GO:0045893]; protein-containing complex assembly [GO:0065003]; regulation of mitotic cell cycle phase transition [GO:1901990]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000785; GO:0000976; GO:0000978; GO:0000981; GO:0001228; GO:0003677; GO:0005634; GO:0005654; GO:0005739; GO:0006357; GO:0008285; GO:0010629; GO:0017053; GO:0030330; GO:0042803; GO:0042826; GO:0043065; GO:0043392; GO:0043565; GO:0043922; GO:0043923; GO:0045736; GO:0045892; GO:0045893; GO:0065003; GO:0070888; GO:0071549; GO:1901990; GO:1990837","chromatin [GO:0000785]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription repressor complex [GO:0017053]","DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; E-box binding [GO:0070888]; histone deacetylase binding [GO:0042826]; protein homodimerization activity [GO:0042803]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; sequence-specific double-stranded DNA binding [GO:1990837]; transcription cis-regulatory region binding [GO:0000976]"
"Pocillopora_acuta_HIv2___RNAseq.g22516.t1",0.0674349313020819,"Monotonous",NA,FALSE,NA,NA,NA,NA,"ME12",0.842832681388133,TRUE,0,0,0,FALSE,FALSE,FALSE,"Q5SQX6",0,"Cytoplasmic FMR1-interacting protein 2 (p53-inducible protein 121)","apoptotic process [GO:0006915]; cell-cell adhesion [GO:0098609]; dendrite extension [GO:0097484]; neuron projection development [GO:0031175]; positive regulation of neurotrophin TRK receptor signaling pathway [GO:0051388]; positive regulation of proteolysis [GO:0045862]; regulation of actin filament polymerization [GO:0030833]; regulation of postsynapse assembly [GO:0150052]","GO:0005634; GO:0005737; GO:0006915; GO:0030833; GO:0031175; GO:0031209; GO:0031267; GO:0043005; GO:0045202; GO:0045862; GO:0048471; GO:0051388; GO:0097484; GO:0098609; GO:0150052","cytoplasm [GO:0005737]; neuron projection [GO:0043005]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; SCAR complex [GO:0031209]; synapse [GO:0045202]","small GTPase binding [GO:0031267]"
"Pocillopora_acuta_HIv2___TS.g13825.t1",0.00233998741051429,"Transient","transient_down",TRUE,4,0.851844219714666,TRUE,"Sustained Up (3h)","ME8",0.737733016154329,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q0VFH6",7.15e-29,"Large ribosomal subunit protein uL22m (39S ribosomal protein L22, mitochondrial) (L22mt) (MRP-L22)","translation [GO:0006412]","GO:0003735; GO:0005739; GO:0005762; GO:0006412","mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]","structural constituent of ribosome [GO:0003735]"
"Pocillopora_acuta_HIv2___RNAseq.g22518.t1",3.69761953960981e-08,"Transient","transient_down",TRUE,1,0.898691372867746,TRUE,"Early Dip (3h)","ME0",-0.833554645469762,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q8TEQ6",0,"Gem-associated protein 5 (Gemin5)","mRNA splicing, via spliceosome [GO:0000398]; protein-containing complex assembly [GO:0065003]; regulation of translation [GO:0006417]; spliceosomal snRNP assembly [GO:0000387]; translation [GO:0006412]","GO:0000340; GO:0000387; GO:0000398; GO:0003723; GO:0003730; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006412; GO:0006417; GO:0016020; GO:0016604; GO:0017069; GO:0030619; GO:0030621; GO:0030622; GO:0032797; GO:0034718; GO:0034719; GO:0043022; GO:0065003; GO:0097504","cytoplasm [GO:0005737]; cytosol [GO:0005829]; Gemini of Cajal bodies [GO:0097504]; membrane [GO:0016020]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SMN complex [GO:0032797]; SMN-Gemin2 complex [GO:0034718]; SMN-Sm protein complex [GO:0034719]","mRNA 3'-UTR binding [GO:0003730]; ribosome binding [GO:0043022]; RNA 7-methylguanosine cap binding [GO:0000340]; RNA binding [GO:0003723]; snRNA binding [GO:0017069]; U1 snRNA binding [GO:0030619]; U4 snRNA binding [GO:0030621]; U4atac snRNA binding [GO:0030622]"
"Pocillopora_acuta_HIv2___TS.g13827.t1",0.437297626421059,"Other",NA,FALSE,NA,NA,NA,NA,"ME4",0.658584905271769,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g22522.t1",0.00146898048242396,"Transient","transient_up",TRUE,4,0.921427837081639,TRUE,"Sustained Up (3h)","ME1",0.828132769994139,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q96AG4",2e-66,"Leucine-rich repeat-containing protein 59 (Ribosome-binding protein p34) (p34) [Cleaved into: Leucine-rich repeat-containing protein 59, N-terminally processed]","intracellular signal transduction [GO:0035556]","GO:0003723; GO:0005635; GO:0005737; GO:0005783; GO:0005789; GO:0016020; GO:0035556; GO:0042645; GO:0045296","cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; mitochondrial nucleoid [GO:0042645]; nuclear envelope [GO:0005635]","cadherin binding [GO:0045296]; RNA binding [GO:0003723]"
"Pocillopora_acuta_HIv2___RNAseq.g22523.t1",0.523383937782957,"Transient",NA,FALSE,NA,NA,NA,NA,"ME19",0.664678455592116,FALSE,0,1,0,TRUE,FALSE,FALSE,"Q13480",2.03e-22,"GRB2-associated-binding protein 1 (GRB2-associated binder 1) (Growth factor receptor bound protein 2-associated protein 1)","angiogenesis [GO:0001525]; cellular response to mechanical stimulus [GO:0071260]; endothelial cell chemotaxis [GO:0035767]; epidermal growth factor receptor signaling pathway [GO:0007173]; insulin receptor signaling pathway [GO:0008286]; intracellular signal transduction [GO:0035556]; positive regulation of angiogenesis [GO:0045766]; positive regulation of blood vessel endothelial cell migration [GO:0043536]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; signal transduction [GO:0007165]; vascular endothelial growth factor signaling pathway [GO:0038084]; vasodilation [GO:0042311]","GO:0001525; GO:0005737; GO:0005829; GO:0005911; GO:0007165; GO:0007173; GO:0008286; GO:0035556; GO:0035591; GO:0035767; GO:0038084; GO:0042311; GO:0043536; GO:0045766; GO:0051897; GO:0071260","cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; cytosol [GO:0005829]","signaling adaptor activity [GO:0035591]"
"Pocillopora_acuta_HIv2___RNAseq.g22524.t1",0.0921639907532454,"Monotonous",NA,FALSE,NA,NA,NA,NA,"ME3",0.767741898357203,FALSE,1,0,0,FALSE,TRUE,FALSE,"Q0EEE2",1.32e-76,"Patched domain-containing protein 3 (RND-type protein RNDEu-3)","","GO:0005783; GO:0005789; GO:0005886; GO:0097225","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; plasma membrane [GO:0005886]; sperm midpiece [GO:0097225]",""
"Pocillopora_acuta_HIv2___RNAseq.g22525.t1",9.26209883497083e-05,"Monotonous","transition_down",TRUE,5,0.497859415067326,FALSE,"Gradual Down","ME15",0.744188226325895,FALSE,0,0,0,FALSE,FALSE,FALSE,"P0DPD6",1.26e-175,"Endothelin-converting enzyme 2 (ECE-2) (EC 3.4.24.71)","cell-cell signaling [GO:0007267]; G protein-coupled receptor signaling pathway [GO:0007186]; methylation [GO:0032259]; peptide hormone processing [GO:0016486]; protein processing [GO:0016485]","GO:0000139; GO:0004222; GO:0005886; GO:0007186; GO:0007267; GO:0008168; GO:0016485; GO:0016486; GO:0030658; GO:0030659; GO:0032259; GO:0046872","cytoplasmic vesicle membrane [GO:0030659]; Golgi membrane [GO:0000139]; plasma membrane [GO:0005886]; transport vesicle membrane [GO:0030658]","metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; methyltransferase activity [GO:0008168]"
"Pocillopora_acuta_HIv2___RNAseq.g22526.t1",0.468019404051796,"Other",NA,FALSE,NA,NA,NA,NA,"ME15",0.781792826251487,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g22527.t1",0.0740714209033498,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.359747560610946,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q9DER7",0,"Tolloid-like protein 1 (EC 3.4.24.-) (Chicken tolloid-like protein 1) (Metalloprotease colloid)","cell differentiation [GO:0030154]; dorsal/ventral pattern formation [GO:0009953]; protein processing [GO:0016485]","GO:0004222; GO:0005509; GO:0005615; GO:0008270; GO:0009953; GO:0016485; GO:0030154","extracellular space [GO:0005615]","calcium ion binding [GO:0005509]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]"
"Pocillopora_acuta_HIv2___TS.g13835.t1",0.936685045175483,"Transient",NA,FALSE,NA,NA,NA,NA,"ME23",0.666663520321904,FALSE,1,0,0,FALSE,TRUE,FALSE,"Q3U9N9",3.73e-39,"Monocarboxylate transporter 10 (MCT 10) (Aromatic amino acid transporter 1) (Solute carrier family 16 member 10) (T-type amino acid transporter 1)","aromatic amino acid transport [GO:0015801]; thyroid hormone generation [GO:0006590]; thyroid hormone transport [GO:0070327]; thyroid-stimulating hormone secretion [GO:0070460]","GO:0005302; GO:0006590; GO:0015173; GO:0015192; GO:0015196; GO:0015349; GO:0015801; GO:0016323; GO:0030054; GO:0043231; GO:0070327; GO:0070460","basolateral plasma membrane [GO:0016323]; cell junction [GO:0030054]; intracellular membrane-bounded organelle [GO:0043231]","aromatic amino acid transmembrane transporter activity [GO:0015173]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-tryptophan transmembrane transporter activity [GO:0015196]; L-tyrosine transmembrane transporter activity [GO:0005302]; thyroid hormone transmembrane transporter activity [GO:0015349]"
"Pocillopora_acuta_HIv2___RNAseq.g22529.t1",0.264890585785467,"Transient",NA,FALSE,NA,NA,NA,NA,"ME23",0.809083715943943,FALSE,1,0,0,FALSE,TRUE,FALSE,"Q8TF71",5.34e-32,"Monocarboxylate transporter 10 (MCT 10) (Aromatic amino acid transporter 1) (Solute carrier family 16 member 10) (T-type amino acid transporter 1)","amino acid transport [GO:0006865]; aromatic amino acid transport [GO:0015801]; thyroid hormone generation [GO:0006590]; thyroid hormone transport [GO:0070327]; thyroid-stimulating hormone secretion [GO:0070460]","GO:0005302; GO:0005886; GO:0006590; GO:0006865; GO:0015171; GO:0015173; GO:0015192; GO:0015196; GO:0015349; GO:0015801; GO:0016323; GO:0022857; GO:0030054; GO:0043231; GO:0070327; GO:0070460","basolateral plasma membrane [GO:0016323]; cell junction [GO:0030054]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]","amino acid transmembrane transporter activity [GO:0015171]; aromatic amino acid transmembrane transporter activity [GO:0015173]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-tryptophan transmembrane transporter activity [GO:0015196]; L-tyrosine transmembrane transporter activity [GO:0005302]; thyroid hormone transmembrane transporter activity [GO:0015349]; transmembrane transporter activity [GO:0022857]"
"Pocillopora_acuta_HIv2___RNAseq.g22530.t1",0.0165607660399101,"Transient","transient_down",TRUE,1,0.252771271963549,FALSE,"Early Dip (3h)","ME0",0.264419968515511,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q91Y77",6.98e-40,"Monocarboxylate transporter 10 (MCT 10) (Aromatic amino acid transporter 1) (Solute carrier family 16 member 10) (T-type amino acid transporter 1)","aromatic amino acid transport [GO:0015801]; thyroid hormone generation [GO:0006590]; thyroid hormone transport [GO:0070327]; thyroid-stimulating hormone secretion [GO:0070460]","GO:0005302; GO:0005886; GO:0006590; GO:0015173; GO:0015192; GO:0015196; GO:0015349; GO:0015801; GO:0016323; GO:0022857; GO:0030054; GO:0043231; GO:0070327; GO:0070460","basolateral plasma membrane [GO:0016323]; cell junction [GO:0030054]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]","aromatic amino acid transmembrane transporter activity [GO:0015173]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-tryptophan transmembrane transporter activity [GO:0015196]; L-tyrosine transmembrane transporter activity [GO:0005302]; thyroid hormone transmembrane transporter activity [GO:0015349]; transmembrane transporter activity [GO:0022857]"
